LOC,CC,PC,Is_Long_Method
3,1,13,FALSE
38,8,5,FALSE
37,16,2,FALSE
25,4,12,FALSE
32,8,3,FALSE
59,18,5,FALSE
97,23,3,FALSE
44,23,1,FALSE
97,23,0,FALSE
36,8,0,FALSE
88,13,0,FALSE
53,17,1,FALSE
65,10,9,FALSE
23,3,5,FALSE
71,11,3,FALSE
44,10,2,FALSE
48,12,0,FALSE
35,7,4,FALSE
76,12,2,FALSE
25,7,3,FALSE
28,6,3,FALSE
46,12,1,FALSE
13,5,4,FALSE
45,10,2,FALSE
65,10,3,FALSE
62,11,3,FALSE
53,17,4,FALSE
40,9,2,FALSE
58,15,2,FALSE
94,23,3,FALSE
7,1,8,FALSE
14,4,7,FALSE
70,12,4,FALSE
40,11,3,FALSE
24,17,2,FALSE
79,12,1,FALSE
89,25,1,FALSE
94,37,2,FALSE
50,6,6,FALSE
15,7,2,FALSE
13,1,7,FALSE
33,4,1,FALSE
55,8,1,FALSE
48,21,0,FALSE
77,16,2,FALSE
68,20,2,FALSE
46,6,4,FALSE
75,11,1,FALSE
64,11,3,FALSE
51,10,1,FALSE
63,12,4,FALSE
38,12,2,FALSE
51,4,0,FALSE
44,11,2,FALSE
60,20,7,FALSE
8,3,7,FALSE
52,10,1,FALSE
77,23,1,FALSE
82,14,1,FALSE
33,6,1,FALSE
34,9,5,FALSE
72,13,1,FALSE
57,9,2,FALSE
16,5,5,FALSE
60,20,3,FALSE
47,10,0,FALSE
51,14,2,FALSE
68,9,3,FALSE
33,17,2,FALSE
93,16,4,FALSE
69,15,3,FALSE
28,6,5,FALSE
58,18,8,FALSE
42,12,3,FALSE
34,8,5,FALSE
47,13,5,FALSE
48,12,7,FALSE
45,16,7,FALSE
68,15,3,FALSE
45,9,6,FALSE
77,19,0,FALSE
20,7,0,FALSE
54,5,4,FALSE
76,9,5,FALSE
17,6,9,FALSE
47,10,7,FALSE
52,11,7,FALSE
47,8,14,FALSE
66,14,8,FALSE
29,5,4,FALSE
47,9,9,FALSE
40,8,3,FALSE
54,14,3,FALSE
67,16,5,FALSE
86,24,0,FALSE
98,26,0,FALSE
37,8,4,FALSE
75,23,5,FALSE
67,7,4,FALSE
45,4,2,FALSE
11,2,7,FALSE
2,1,14,FALSE
2,1,9,FALSE
54,9,4,FALSE
44,5,1,FALSE
42,5,0,FALSE
69,14,1,FALSE
45,16,1,FALSE
30,15,1,FALSE
42,15,1,FALSE
11,5,5,FALSE
63,19,1,FALSE
42,13,2,FALSE
44,16,0,FALSE
40,17,2,FALSE
61,14,1,FALSE
24,11,3,FALSE
21,9,3,FALSE
28,11,3,FALSE
49,22,3,FALSE
55,15,5,FALSE
23,7,3,FALSE
76,21,3,FALSE
49,16,0,FALSE
5,3,0,FALSE
65,15,0,FALSE
42,14,2,FALSE
33,12,0,FALSE
31,13,2,FALSE
9,5,1,FALSE
26,10,2,FALSE
3,3,2,FALSE
85,28,2,FALSE
13,1,9,FALSE
54,9,6,FALSE
16,4,6,FALSE
58,12,5,FALSE
82,19,3,FALSE
41,6,3,FALSE
95,29,3,FALSE
53,14,1,FALSE
89,19,1,FALSE
33,8,4,FALSE
49,9,1,FALSE
31,6,8,FALSE
18,12,1,FALSE
46,2,3,FALSE
50,10,9,FALSE
37,10,3,FALSE
30,9,2,FALSE
74,17,2,FALSE
78,14,5,FALSE
75,11,6,FALSE
48,12,1,FALSE
46,13,2,FALSE
51,13,2,FALSE
29,11,2,FALSE
50,22,4,FALSE
43,12,4,FALSE
99,16,2,FALSE
34,13,2,FALSE
56,13,2,FALSE
30,5,2,FALSE
32,4,4,FALSE
31,13,3,FALSE
44,16,4,FALSE
10,2,7,FALSE
40,7,25,FALSE
3,1,15,FALSE
6,2,18,FALSE
26,5,13,FALSE
3,1,12,FALSE
3,1,24,FALSE
55,9,16,FALSE
14,1,16,FALSE
56,10,1,FALSE
16,1,16,FALSE
87,17,1,FALSE
98,13,1,FALSE
49,14,5,FALSE
29,13,1,FALSE
55,12,0,FALSE
19,8,2,FALSE
52,25,7,FALSE
98,19,4,FALSE
45,11,4,FALSE
44,11,4,FALSE
42,10,4,FALSE
41,7,0,FALSE
76,19,0,FALSE
7,3,5,FALSE
71,22,5,FALSE
27,8,5,FALSE
23,6,3,FALSE
50,15,1,FALSE
36,8,6,FALSE
15,4,8,FALSE
11,3,7,FALSE
59,16,1,FALSE
15,7,1,FALSE
57,16,1,FALSE
20,12,1,FALSE
47,24,1,FALSE
82,28,2,FALSE
49,25,1,FALSE
53,19,2,FALSE
19,11,1,FALSE
93,21,1,FALSE
23,10,2,FALSE
21,10,2,FALSE
31,4,0,FALSE
7,4,5,FALSE
75,18,3,FALSE
18,9,3,FALSE
12,7,3,FALSE
9,5,3,FALSE
35,13,3,FALSE
69,20,5,FALSE
13,8,1,FALSE
26,4,7,FALSE
36,7,9,FALSE
25,8,10,FALSE
5,5,0,FALSE
14,9,2,FALSE
95,25,5,FALSE
8,1,9,FALSE
7,2,10,FALSE
14,6,6,FALSE
48,13,2,FALSE
7,7,2,FALSE
24,5,5,FALSE
25,7,5,FALSE
21,8,3,FALSE
28,10,3,FALSE
71,22,1,FALSE
58,16,2,FALSE
37,14,1,FALSE
8,2,8,FALSE
29,9,2,FALSE
77,17,1,FALSE
40,10,3,FALSE
67,11,2,FALSE
18,6,5,FALSE
23,8,5,FALSE
73,23,0,FALSE
39,12,2,FALSE
41,14,2,FALSE
46,19,3,FALSE
38,11,5,FALSE
54,15,3,FALSE
32,9,6,FALSE
62,16,3,FALSE
52,18,3,FALSE
36,13,3,FALSE
24,3,11,FALSE
40,8,13,FALSE
24,7,14,FALSE
6,6,0,FALSE
24,12,1,FALSE
33,12,3,FALSE
13,5,5,FALSE
17,5,6,FALSE
21,7,5,FALSE
76,24,5,FALSE
44,16,2,FALSE
83,15,8,FALSE
48,6,1,FALSE
6,5,1,FALSE
37,19,1,FALSE
8,5,4,FALSE
41,17,1,FALSE
27,11,2,FALSE
40,15,1,FALSE
25,9,3,FALSE
66,17,5,FALSE
21,7,7,FALSE
44,14,6,FALSE
59,17,5,FALSE
37,10,5,FALSE
43,13,4,FALSE
49,16,4,FALSE
95,25,3,FALSE
89,14,0,FALSE
28,5,3,FALSE
93,28,3,FALSE
69,20,1,FALSE
63,16,0,FALSE
55,11,3,FALSE
28,7,3,FALSE
57,12,1,FALSE
16,2,5,FALSE
39,12,3,FALSE
55,19,5,FALSE
73,16,7,FALSE
47,15,6,FALSE
72,26,5,FALSE
74,17,7,FALSE
59,13,3,FALSE
74,23,5,FALSE
38,11,3,FALSE
17,3,3,FALSE
71,34,0,FALSE
82,20,4,FALSE
34,17,4,FALSE
13,8,2,FALSE
14,7,2,FALSE
42,13,4,FALSE
50,11,5,FALSE
33,19,2,FALSE
51,15,1,FALSE
76,35,4,FALSE
51,11,3,FALSE
92,23,1,FALSE
73,10,3,FALSE
71,12,6,FALSE
72,12,4,FALSE
19,7,2,FALSE
56,9,1,FALSE
48,10,3,FALSE
74,12,4,FALSE
70,16,1,FALSE
40,11,5,FALSE
45,22,4,FALSE
74,28,3,FALSE
5,3,4,FALSE
17,8,4,FALSE
49,17,4,FALSE
34,11,3,FALSE
9,5,4,FALSE
24,8,4,FALSE
70,16,3,FALSE
12,1,10,FALSE
3,1,14,FALSE
52,4,6,FALSE
54,6,11,FALSE
43,9,3,FALSE
21,1,6,FALSE
69,10,3,FALSE
87,8,0,FALSE
75,20,2,FALSE
81,14,1,FALSE
65,12,3,FALSE
39,10,4,FALSE
52,11,4,FALSE
38,7,8,FALSE
41,8,8,FALSE
74,23,3,FALSE
35,6,4,FALSE
79,16,1,FALSE
23,10,6,FALSE
34,8,6,FALSE
70,3,0,FALSE
41,11,5,FALSE
31,4,5,FALSE
66,19,7,FALSE
92,20,1,FALSE
95,28,2,FALSE
73,15,1,FALSE
77,16,0,FALSE
33,6,7,FALSE
20,9,0,FALSE
12,7,5,FALSE
24,17,0,FALSE
19,9,1,FALSE
63,18,1,FALSE
34,14,5,FALSE
10,6,5,FALSE
15,1,6,FALSE
42,8,4,FALSE
93,19,1,FALSE
53,14,3,FALSE
40,10,4,FALSE
63,13,5,FALSE
30,13,1,FALSE
27,1,1,FALSE
49,7,1,FALSE
31,5,2,FALSE
36,12,3,FALSE
79,20,0,FALSE
53,8,0,FALSE
54,11,3,FALSE
31,1,1,FALSE
76,13,1,FALSE
74,14,1,FALSE
73,16,0,FALSE
37,6,3,FALSE
26,3,1,FALSE
31,8,3,FALSE
52,9,0,FALSE
32,6,3,FALSE
28,3,5,FALSE
90,24,2,FALSE
46,13,0,FALSE
34,15,1,FALSE
62,15,6,FALSE
15,2,10,FALSE
32,14,1,FALSE
67,15,0,FALSE
4,1,11,FALSE
67,13,1,FALSE
46,11,0,FALSE
5,1,8,FALSE
21,6,5,FALSE
56,11,2,FALSE
51,13,0,FALSE
46,14,6,FALSE
38,11,6,FALSE
38,12,1,FALSE
35,11,2,FALSE
81,22,2,FALSE
60,16,2,FALSE
76,20,4,FALSE
55,16,0,FALSE
92,25,1,FALSE
82,27,1,FALSE
50,11,2,FALSE
46,11,3,FALSE
57,5,2,FALSE
43,12,5,FALSE
98,26,6,FALSE
86,15,2,FALSE
68,12,4,FALSE
80,20,3,FALSE
65,13,1,FALSE
79,22,1,FALSE
88,22,3,FALSE
38,7,4,FALSE
58,16,7,FALSE
76,18,2,FALSE
91,19,1,FALSE
39,7,4,FALSE
47,10,3,FALSE
80,18,1,FALSE
56,14,5,FALSE
28,7,4,FALSE
21,5,4,FALSE
16,4,4,FALSE
58,14,0,FALSE
61,9,0,FALSE
28,2,1,FALSE
74,19,0,FALSE
34,4,2,FALSE
64,8,2,FALSE
27,4,5,FALSE
94,14,6,FALSE
90,17,2,FALSE
39,6,2,FALSE
43,4,3,FALSE
68,16,3,FALSE
96,23,1,FALSE
36,9,2,FALSE
54,16,4,FALSE
22,7,4,FALSE
46,13,3,FALSE
29,2,2,FALSE
20,6,4,FALSE
27,8,6,FALSE
54,16,3,FALSE
95,18,2,FALSE
30,5,5,FALSE
58,5,3,FALSE
46,10,0,FALSE
39,11,6,FALSE
55,13,5,FALSE
19,6,4,FALSE
35,5,3,FALSE
43,6,3,FALSE
8,3,3,FALSE
63,12,0,FALSE
82,25,0,FALSE
61,16,0,FALSE
31,9,6,FALSE
71,14,4,FALSE
58,15,4,FALSE
39,10,2,FALSE
60,8,3,FALSE
64,16,3,FALSE
48,12,3,FALSE
35,1,1,FALSE
91,26,4,FALSE
53,8,2,FALSE
24,5,4,FALSE
59,11,4,FALSE
39,9,2,FALSE
77,31,2,FALSE
78,10,3,FALSE
51,10,2,FALSE
85,25,4,FALSE
98,30,2,FALSE
46,10,3,FALSE
78,23,1,FALSE
71,20,2,FALSE
23,7,7,FALSE
19,6,7,FALSE
82,16,0,FALSE
43,11,0,FALSE
48,7,0,FALSE
71,21,2,FALSE
90,26,1,FALSE
94,24,2,FALSE
85,18,3,FALSE
34,9,4,FALSE
40,11,4,FALSE
63,20,3,FALSE
28,8,5,FALSE
58,21,2,FALSE
30,13,2,FALSE
71,14,3,FALSE
42,10,9,FALSE
43,10,9,FALSE
30,7,9,FALSE
31,7,9,FALSE
7,1,9,FALSE
57,18,3,FALSE
56,14,3,FALSE
20,6,6,FALSE
58,17,2,FALSE
56,17,1,FALSE
51,11,0,FALSE
43,18,6,FALSE
98,36,2,FALSE
28,1,2,FALSE
51,12,3,FALSE
48,4,1,FALSE
45,3,1,FALSE
46,4,1,FALSE
64,13,0,FALSE
33,3,2,FALSE
55,9,3,FALSE
90,8,0,FALSE
43,4,2,FALSE
41,8,3,FALSE
49,13,4,FALSE
44,7,1,FALSE
49,11,0,FALSE
41,12,4,FALSE
53,10,0,FALSE
44,17,1,FALSE
77,11,0,FALSE
52,32,0,FALSE
47,7,0,FALSE
50,11,0,FALSE
34,16,0,FALSE
54,20,0,FALSE
66,17,0,FALSE
38,12,0,FALSE
38,19,0,FALSE
80,25,0,FALSE
27,13,0,FALSE
11,9,0,FALSE
17,9,0,FALSE
31,15,0,FALSE
19,8,0,FALSE
21,12,0,FALSE
23,11,0,FALSE
81,31,3,FALSE
91,51,2,FALSE
83,50,4,FALSE
81,51,4,FALSE
64,39,4,FALSE
50,29,4,FALSE
36,17,4,FALSE
29,12,2,FALSE
58,8,0,FALSE
34,2,1,FALSE
30,9,0,FALSE
55,9,1,FALSE
23,1,1,FALSE
26,3,4,FALSE
95,16,1,FALSE
29,2,0,FALSE
32,3,0,FALSE
27,3,5,FALSE
46,9,0,FALSE
52,7,1,FALSE
80,17,0,FALSE
23,1,4,FALSE
32,5,4,FALSE
55,7,1,FALSE
25,1,5,FALSE
33,5,5,FALSE
66,8,0,FALSE
51,8,1,FALSE
15,1,16,FALSE
59,11,0,FALSE
37,4,2,FALSE
77,7,0,FALSE
98,17,2,FALSE
76,15,1,FALSE
42,13,1,FALSE
86,17,5,FALSE
7,1,11,FALSE
16,3,13,FALSE
92,21,1,FALSE
87,21,0,FALSE
41,6,5,FALSE
48,8,3,FALSE
82,14,0,FALSE
79,7,1,FALSE
70,16,2,FALSE
53,8,4,FALSE
28,8,4,FALSE
58,7,2,FALSE
39,7,6,FALSE
81,11,11,FALSE
32,3,8,FALSE
40,3,5,FALSE
47,9,8,FALSE
77,13,4,FALSE
90,23,3,FALSE
74,11,3,FALSE
63,4,5,FALSE
26,3,5,FALSE
55,11,1,FALSE
62,12,1,FALSE
61,9,1,FALSE
15,2,9,FALSE
60,8,5,FALSE
68,6,0,FALSE
97,17,4,FALSE
63,13,0,FALSE
35,4,6,FALSE
84,16,3,FALSE
82,16,1,FALSE
88,12,2,FALSE
15,3,7,FALSE
70,6,14,FALSE
80,13,2,FALSE
86,12,3,FALSE
43,4,1,FALSE
51,4,5,FALSE
57,14,9,FALSE
55,9,6,FALSE
47,11,5,FALSE
26,5,4,FALSE
25,5,5,FALSE
43,7,2,FALSE
65,4,3,FALSE
35,3,5,FALSE
50,16,2,FALSE
31,1,5,FALSE
62,21,2,FALSE
13,2,6,FALSE
55,5,3,FALSE
59,9,5,FALSE
50,15,3,FALSE
85,13,3,FALSE
41,8,4,FALSE
52,15,3,FALSE
49,8,4,FALSE
88,16,3,FALSE
47,9,5,FALSE
59,12,3,FALSE
47,9,3,FALSE
43,6,4,FALSE
58,6,1,FALSE
57,6,1,FALSE
31,3,1,FALSE
48,10,4,FALSE
39,3,1,FALSE
61,10,3,FALSE
42,4,2,FALSE
90,19,3,FALSE
94,20,1,FALSE
72,14,1,FALSE
61,11,2,FALSE
53,14,0,FALSE
46,7,2,FALSE
48,7,2,FALSE
34,6,3,FALSE
56,12,5,FALSE
38,13,1,FALSE
96,21,0,FALSE
49,4,2,FALSE
63,11,3,FALSE
88,9,1,FALSE
77,9,3,FALSE
24,2,7,FALSE
32,6,4,FALSE
61,17,0,FALSE
88,18,0,FALSE
15,4,7,FALSE
19,3,7,FALSE
76,12,6,FALSE
42,8,6,FALSE
52,8,3,FALSE
74,10,1,FALSE
59,11,3,FALSE
44,7,0,FALSE
99,23,1,FALSE
69,10,6,FALSE
13,1,15,FALSE
37,6,7,FALSE
6,1,15,FALSE
35,4,5,FALSE
51,11,4,FALSE
40,5,1,FALSE
66,14,3,FALSE
85,18,2,FALSE
84,14,0,FALSE
47,8,4,FALSE
51,5,3,FALSE
91,6,1,FALSE
56,7,2,FALSE
42,4,0,FALSE
44,8,3,FALSE
54,3,1,FALSE
65,5,1,FALSE
87,17,0,FALSE
91,11,2,FALSE
42,9,4,FALSE
60,14,1,FALSE
88,17,2,FALSE
88,15,2,FALSE
37,5,3,FALSE
67,13,2,FALSE
61,14,2,FALSE
52,13,0,FALSE
76,14,5,FALSE
49,12,2,FALSE
68,7,5,FALSE
38,9,2,FALSE
98,19,3,FALSE
70,13,3,FALSE
81,20,0,FALSE
39,4,1,FALSE
77,15,1,FALSE
86,10,2,FALSE
37,2,1,FALSE
87,15,0,FALSE
80,9,0,FALSE
64,9,3,FALSE
51,3,4,FALSE
41,3,0,FALSE
35,3,0,FALSE
85,10,5,FALSE
40,6,4,FALSE
42,3,3,FALSE
27,4,2,FALSE
49,10,0,FALSE
54,5,2,FALSE
68,19,0,FALSE
58,12,1,FALSE
53,9,4,FALSE
16,1,3,FALSE
76,3,0,FALSE
86,16,0,FALSE
84,9,2,FALSE
93,16,2,FALSE
73,11,0,FALSE
28,4,14,FALSE
79,13,0,FALSE
73,11,2,FALSE
91,12,0,FALSE
43,18,1,FALSE
48,10,1,FALSE
29,8,4,FALSE
26,7,5,FALSE
40,13,4,FALSE
69,15,1,FALSE
18,1,7,FALSE
48,7,1,FALSE
99,10,0,FALSE
48,9,3,FALSE
57,11,4,FALSE
84,20,0,FALSE
21,8,0,FALSE
86,22,0,FALSE
58,15,0,FALSE
29,5,2,FALSE
87,25,4,FALSE
66,16,4,FALSE
41,11,4,FALSE
85,20,1,FALSE
40,14,1,FALSE
82,23,2,FALSE
69,16,4,FALSE
51,16,3,FALSE
12,4,6,FALSE
57,4,4,FALSE
42,6,1,FALSE
19,1,3,FALSE
71,10,1,FALSE
89,17,5,FALSE
37,1,1,FALSE
97,14,2,FALSE
66,15,2,FALSE
70,16,4,FALSE
53,9,3,FALSE
69,8,0,FALSE
37,5,6,FALSE
63,11,1,FALSE
26,1,6,FALSE
54,8,1,FALSE
65,9,0,FALSE
23,2,6,FALSE
63,8,1,FALSE
70,12,1,FALSE
80,11,2,FALSE
62,8,3,FALSE
35,5,2,FALSE
91,9,4,FALSE
85,10,2,FALSE
76,5,1,FALSE
59,6,2,FALSE
27,2,4,FALSE
53,6,2,FALSE
27,2,2,FALSE
89,12,2,FALSE
64,8,0,FALSE
72,10,2,FALSE
97,17,6,FALSE
73,12,0,FALSE
59,13,1,FALSE
85,14,2,FALSE
36,6,2,FALSE
33,4,0,FALSE
78,15,4,FALSE
52,11,2,FALSE
57,10,1,FALSE
89,9,3,FALSE
56,6,6,FALSE
70,3,13,FALSE
54,13,1,FALSE
34,5,6,FALSE
36,6,8,FALSE
19,1,5,FALSE
34,3,1,FALSE
25,1,1,FALSE
27,5,7,FALSE
36,10,6,FALSE
44,9,0,FALSE
62,5,1,FALSE
90,16,2,FALSE
29,3,4,FALSE
84,24,3,FALSE
50,14,2,FALSE
72,11,0,FALSE
69,13,2,FALSE
51,8,3,FALSE
47,7,4,FALSE
28,3,4,FALSE
40,1,1,FALSE
31,3,5,FALSE
61,13,5,FALSE
60,8,1,FALSE
28,1,4,FALSE
65,8,0,FALSE
63,10,0,FALSE
63,7,1,FALSE
96,15,1,FALSE
57,7,3,FALSE
15,1,12,FALSE
50,10,4,FALSE
94,21,0,FALSE
48,9,1,FALSE
78,15,8,FALSE
54,15,0,FALSE
70,11,0,FALSE
96,13,1,FALSE
60,9,2,FALSE
59,6,3,FALSE
40,5,3,FALSE
53,7,1,FALSE
48,9,4,FALSE
90,19,0,FALSE
68,4,1,FALSE
77,10,2,FALSE
79,9,0,FALSE
69,1,1,FALSE
79,11,1,FALSE
75,12,0,FALSE
24,1,1,FALSE
51,21,1,FALSE
65,3,1,FALSE
90,13,0,FALSE
79,28,1,FALSE
30,6,7,FALSE
92,2,1,FALSE
94,2,1,FALSE
87,7,1,FALSE
58,9,2,FALSE
38,2,3,FALSE
55,2,1,FALSE
85,16,2,FALSE
47,4,2,FALSE
50,5,2,FALSE
94,12,1,FALSE
44,10,5,FALSE
79,9,1,FALSE
55,12,2,FALSE
80,16,2,FALSE
30,10,0,FALSE
25,9,1,FALSE
61,16,3,FALSE
42,3,1,FALSE
80,20,1,FALSE
51,8,2,FALSE
34,3,7,FALSE
54,8,3,FALSE
87,10,2,FALSE
55,10,1,FALSE
87,12,4,FALSE
75,7,1,FALSE
81,6,1,FALSE
77,11,2,FALSE
44,3,0,FALSE
72,12,1,FALSE
65,10,1,FALSE
59,7,1,FALSE
54,10,2,FALSE
61,2,0,FALSE
51,1,1,FALSE
94,16,2,FALSE
52,8,2,FALSE
44,4,0,FALSE
61,3,2,FALSE
66,15,1,FALSE
13,4,4,FALSE
51,12,4,FALSE
77,6,1,FALSE
72,3,2,FALSE
74,6,2,FALSE
70,5,1,FALSE
46,3,1,FALSE
51,4,1,FALSE
61,13,1,FALSE
67,16,3,FALSE
75,15,2,FALSE
91,15,1,FALSE
67,10,1,FALSE
89,15,1,FALSE
56,9,6,FALSE
35,4,0,FALSE
60,4,0,FALSE
38,3,0,FALSE
77,11,1,FALSE
68,11,0,FALSE
69,19,4,FALSE
72,7,2,FALSE
77,12,2,FALSE
77,14,3,FALSE
75,10,0,FALSE
11,2,8,FALSE
27,7,7,FALSE
71,8,0,FALSE
33,3,0,FALSE
35,4,3,FALSE
83,10,0,FALSE
50,8,1,FALSE
55,6,0,FALSE
85,9,1,FALSE
32,3,7,FALSE
54,7,1,FALSE
98,14,0,FALSE
66,16,2,FALSE
79,10,0,FALSE
28,5,6,FALSE
15,4,6,FALSE
78,17,3,FALSE
61,13,4,FALSE
34,7,4,FALSE
83,16,3,FALSE
52,14,0,FALSE
46,6,5,FALSE
49,14,7,FALSE
76,19,1,FALSE
93,18,0,FALSE
83,20,2,FALSE
37,5,5,FALSE
30,3,5,FALSE
97,20,1,FALSE
72,11,7,FALSE
75,13,1,FALSE
44,10,8,FALSE
96,14,6,FALSE
59,14,3,FALSE
60,11,1,FALSE
31,8,6,FALSE
72,15,7,FALSE
70,10,4,FALSE
61,8,0,FALSE
59,9,1,FALSE
72,10,1,FALSE
82,15,2,FALSE
34,4,0,FALSE
92,7,2,FALSE
68,1,1,FALSE
83,6,0,FALSE
49,4,1,FALSE
31,3,2,FALSE
45,5,1,FALSE
43,10,4,FALSE
18,4,6,FALSE
33,5,6,FALSE
78,14,3,FALSE
71,11,0,FALSE
99,12,2,FALSE
63,18,0,FALSE
83,9,1,FALSE
37,3,3,FALSE
48,11,4,FALSE
63,6,1,FALSE
28,7,7,FALSE
60,16,4,FALSE
24,3,5,FALSE
61,16,4,FALSE
96,12,0,FALSE
50,9,0,FALSE
77,20,1,FALSE
70,10,0,FALSE
65,13,2,FALSE
76,11,0,FALSE
29,2,3,FALSE
34,5,5,FALSE
36,5,4,FALSE
52,9,3,FALSE
23,4,5,FALSE
70,12,0,FALSE
15,2,5,FALSE
58,12,7,FALSE
90,10,4,FALSE
72,8,0,FALSE
96,4,4,FALSE
84,29,3,FALSE
70,18,0,FALSE
34,18,1,FALSE
30,12,1,FALSE
28,7,6,FALSE
57,8,4,FALSE
13,2,5,FALSE
62,2,0,FALSE
78,2,0,FALSE
38,2,0,FALSE
22,6,3,FALSE
40,5,4,FALSE
58,9,3,FALSE
54,13,0,FALSE
32,6,5,FALSE
39,9,4,FALSE
34,8,4,FALSE
9,1,8,FALSE
40,4,6,FALSE
64,12,2,FALSE
51,5,0,FALSE
45,10,4,FALSE
35,4,2,FALSE
27,6,8,FALSE
52,8,6,FALSE
55,15,0,FALSE
89,17,6,FALSE
49,6,4,FALSE
22,4,5,FALSE
57,8,0,FALSE
59,5,0,FALSE
73,7,0,FALSE
84,8,2,FALSE
51,7,3,FALSE
86,11,2,FALSE
71,7,2,FALSE
58,12,3,FALSE
45,14,2,FALSE
71,19,0,FALSE
73,13,1,FALSE
83,13,4,FALSE
32,14,4,FALSE
35,5,4,FALSE
50,6,4,FALSE
28,13,5,FALSE
14,5,6,FALSE
31,10,4,FALSE
45,11,5,FALSE
67,12,2,FALSE
51,18,4,FALSE
18,8,2,FALSE
49,10,2,FALSE
72,11,2,FALSE
30,6,2,FALSE
33,4,3,FALSE
33,5,2,FALSE
26,5,12,FALSE
56,14,0,FALSE
75,15,0,FALSE
86,14,2,FALSE
52,11,1,FALSE
63,16,1,FALSE
2,1,3,FALSE
44,11,0,FALSE
63,12,1,FALSE
45,8,2,FALSE
66,12,2,FALSE
45,6,1,FALSE
39,2,0,FALSE
57,7,2,FALSE
56,19,4,FALSE
50,17,4,FALSE
20,8,2,FALSE
17,7,4,FALSE
32,4,0,FALSE
29,9,8,FALSE
54,14,0,FALSE
70,17,3,FALSE
55,14,0,FALSE
7,5,0,FALSE
26,10,0,FALSE
29,9,3,FALSE
47,13,4,FALSE
96,23,0,FALSE
25,10,0,FALSE
72,35,1,FALSE
52,12,1,FALSE
96,20,1,FALSE
27,5,4,FALSE
54,4,3,FALSE
38,9,4,FALSE
63,7,0,FALSE
74,13,1,FALSE
86,19,0,FALSE
60,7,0,FALSE
84,17,1,FALSE
79,16,2,FALSE
62,18,2,FALSE
53,9,0,FALSE
60,12,3,FALSE
94,12,2,FALSE
77,11,5,FALSE
98,17,0,FALSE
79,15,1,FALSE
19,1,4,FALSE
79,17,1,FALSE
62,10,1,FALSE
89,13,0,FALSE
71,13,0,FALSE
20,2,3,FALSE
15,3,8,FALSE
82,12,0,FALSE
64,5,6,FALSE
54,7,2,FALSE
80,13,5,FALSE
51,5,10,FALSE
60,9,0,FALSE
52,10,5,FALSE
55,6,3,FALSE
17,1,14,FALSE
22,1,20,FALSE
21,4,8,FALSE
60,13,8,FALSE
65,11,4,FALSE
48,12,6,FALSE
29,3,3,FALSE
17,1,9,FALSE
74,12,1,FALSE
97,18,0,FALSE
54,11,2,FALSE
54,8,0,FALSE
41,5,1,FALSE
60,10,2,FALSE
65,10,0,FALSE
67,14,3,FALSE
44,10,4,FALSE
16,8,1,FALSE
39,11,2,FALSE
84,1,1,FALSE
66,6,0,FALSE
53,4,0,FALSE
76,14,2,FALSE
55,11,0,FALSE
70,19,1,FALSE
61,17,1,FALSE
37,9,4,FALSE
64,19,3,FALSE
63,9,3,FALSE
31,3,4,FALSE
88,19,6,FALSE
7,6,1,FALSE
71,12,1,FALSE
64,6,3,FALSE
52,22,1,FALSE
67,11,0,FALSE
75,14,3,FALSE
30,4,5,FALSE
57,10,4,FALSE
37,3,2,FALSE
67,16,0,FALSE
30,3,2,FALSE
78,12,1,FALSE
41,7,4,FALSE
93,11,0,FALSE
82,17,0,FALSE
23,2,5,FALSE
32,1,2,FALSE
36,6,4,FALSE
54,7,0,FALSE
77,14,2,FALSE
54,6,2,FALSE
83,14,0,FALSE
27,4,4,FALSE
94,11,0,FALSE
57,5,1,FALSE
51,9,4,FALSE
20,5,4,FALSE
98,4,1,FALSE
92,27,2,FALSE
96,18,5,FALSE
31,10,6,FALSE
67,8,6,FALSE
51,11,10,FALSE
20,1,4,FALSE
66,7,1,FALSE
56,6,0,FALSE
90,10,1,FALSE
54,5,1,FALSE
63,17,3,FALSE
98,11,1,FALSE
55,12,4,FALSE
97,9,3,FALSE
27,3,4,FALSE
56,9,2,FALSE
88,3,4,FALSE
46,6,3,FALSE
48,5,2,FALSE
53,5,3,FALSE
21,2,2,FALSE
74,16,0,FALSE
72,12,0,FALSE
76,15,0,FALSE
97,16,0,FALSE
76,10,1,FALSE
90,8,3,FALSE
41,4,0,FALSE
89,10,0,FALSE
94,13,0,FALSE
28,2,6,FALSE
89,16,1,FALSE
58,10,1,FALSE
88,15,1,FALSE
68,12,1,FALSE
73,13,2,FALSE
85,11,0,FALSE
36,11,5,FALSE
49,15,3,FALSE
50,6,0,FALSE
86,17,3,FALSE
80,11,1,FALSE
96,14,3,FALSE
68,15,1,FALSE
36,5,3,FALSE
91,13,3,FALSE
56,15,0,FALSE
77,32,2,FALSE
96,18,4,FALSE
74,17,3,FALSE
65,18,4,FALSE
95,24,3,FALSE
72,20,3,FALSE
75,7,3,FALSE
75,17,2,FALSE
77,18,6,FALSE
48,22,2,FALSE
35,10,7,FALSE
61,15,2,FALSE
83,16,0,FALSE
87,5,0,FALSE
36,4,0,FALSE
69,9,4,FALSE
58,10,3,FALSE
66,4,2,FALSE
80,5,0,FALSE
31,5,8,FALSE
26,4,5,FALSE
10,4,8,FALSE
